Time,Port Aileron,Starboard Aileron,Port Flap,Starboard Flap,Elevator,Rudder,Roll,Pitch,Yaw
1732897919.718011,0,0,0,0,0,21,,,
1732897919.77064,0,0,0,0,0,21,,,
1732897919.82341,0,0,0,0,0,21,,,
1732897919.87593,0,0,0,0,0,21,,,
1732897919.928135,0,0,0,0,0,21,,,
1732897919.980639,0,0,0,0,0,21,,,
1732897920.033406,0,0,0,0,0,21,,,
1732897920.085711,0,0,0,0,0,21,,,
1732897920.138104,0,0,0,0,0,21,,,
1732897920.1901708,0,0,0,0,0,21,,,
1732897920.242423,0,0,0,0,0,21,,,
1732897920.294183,0,0,0,0,0,21,,,
1732897920.345726,0,0,0,0,0,21,,,
1732897920.397397,0,0,0,0,0,21,,,
1732897920.449619,0,0,0,0,0,21,,,
1732897920.501858,0,0,0,0,0,21,,,
1732897920.553329,0,0,0,0,0,21,,,
1732897920.605597,0,0,0,0,0,21,,,
1732897920.6566558,0,0,0,0,0,21,,,
1732897920.708933,0,0,0,0,0,21,,,
1732897920.7612329,0,0,0,0,0,21,,,
1732897920.8135061,0,0,0,0,0,21,,,
1732897920.8656871,0,0,0,0,0,21,,,
1732897920.918037,0,0,0,0,0,21,,,
1732897920.9703171,0,0,0,0,0,21,,,
1732897921.022677,0,0,0,0,0,21,,,
1732897921.0749419,0,0,0,0,0,21,,,
1732897921.127292,0,0,0,0,0,21,,,
1732897921.179562,0,0,0,0,0,21,,,
1732897921.231911,0,0,0,0,0,21,,,
1732897921.284056,0,0,0,0,0,21,,,
1732897921.336361,0,0,0,0,0,21,,,
1732897921.3886669,0,0,0,0,0,21,,,
1732897921.441031,0,0,0,0,0,21,,,
1732897921.493286,0,0,0,0,0,21,,,
1732897921.545592,0,0,0,0,0,21,,,
1732897921.597853,0,0,0,0,0,21,,,
1732897921.650175,0,0,0,0,0,21,,,
1732897921.702423,0,0,0,0,0,21,,,
1732897921.7546859,0,0,0,0,0,21,,,
1732897921.806499,0,0,0,0,0,21,,,
1732897921.8582442,0,0,0,0,0,21,,,
1732897921.910298,0,0,0,0,0,21,,,
1732897921.962456,0,0,0,0,0,21,,,
1732897922.014306,0,0,0,0,0,21,,,
1732897922.06526,0,0,0,0,0,21,,,
1732897922.117106,0,0,0,0,0,21,,,
1732897922.1688719,0,0,0,0,0,21,,,
1732897922.2209349,0,0,0,0,0,21,,,
1732897922.272964,0,0,0,0,0,21,,,
1732897922.3246121,0,0,0,0,0,21,,,
1732897922.376418,0,0,0,0,0,21,,,
1732897922.428161,0,0,0,0,0,21,,,
1732897922.479965,0,0,0,0,0,21,,,
1732897922.5320692,0,0,0,0,0,21,,,
1732897922.583777,0,0,0,0,0,21,,,
1732897922.635377,0,0,0,0,0,21,,,
1732897922.687066,0,0,0,0,0,21,,,
1732897922.739264,0,0,0,0,0,21,,,
1732897922.791404,0,0,0,0,0,21,,,
1732897922.8435268,0,0,0,0,0,21,,,
1732897922.8951292,0,0,0,0,0,21,,,
1732897922.946968,0,0,0,0,0,21,,,
1732897922.99913,0,0,0,0,0,21,,,
1732897923.051012,0,0,0,0,0,21,,,
1732897923.103533,0,0,0,0,0,21,,,
1732897923.156256,0,0,0,0,0,21,,,
1732897923.209026,0,0,0,0,0,21,,,
1732897923.2619038,0,0,0,0,0,21,,,
1732897923.314358,0,0,0,0,0,21,,,
1732897923.3666859,0,0,0,0,0,21,,,
1732897923.4198809,0,0,0,0,0,21,,,
1732897923.471134,0,0,0,0,0,21,,,
1732897923.5237792,0,0,0,0,0,21,,,
1732897923.575993,0,0,0,0,0,21,,,
1732897923.628782,0,0,0,0,0,21,,,
1732897923.681018,0,0,0,0,0,21,,,
1732897923.7335732,0,0,0,0,0,21,,,
1732897923.785789,0,0,0,0,0,21,,,
1732897923.838063,0,0,0,0,0,21,,,
1732897923.890643,0,0,0,0,0,21,,,
1732897923.9434528,0,0,0,0,0,21,,,
1732897923.996175,0,0,0,0,0,21,,,
1732897924.0495858,0,0,0,0,0,21,,,
1732897924.101681,0,0,0,0,0,21,,,
1732897924.154239,0,0,0,0,0,21,,,
1732897924.206374,0,0,0,0,0,21,,,
1732897924.2584362,0,0,0,0,0,21,,,
1732897924.310526,0,0,0,0,0,21,,,
1732897924.363062,0,0,0,0,0,21,,,
1732897924.415259,0,0,0,0,0,21,,,
1732897924.467752,0,0,0,0,0,21,,,
1732897924.520117,0,0,0,0,0,21,,,
1732897924.571736,0,0,0,0,0,21,,,
1732897924.623855,0,0,0,0,0,21,,,
1732897924.6758342,0,0,0,0,0,21,,,
1732897924.72794,0,0,0,0,0,21,,,
1732897924.780074,0,0,0,0,0,21,,,
1732897924.8325691,0,0,0,0,0,21,,,
1732897924.884484,0,0,0,0,0,21,,,
1732897924.936835,0,0,0,0,0,21,,,
1732897924.989136,0,0,0,0,0,21,,,
1732897925.041654,0,0,0,0,0,21,,,
1732897925.094013,0,0,0,0,0,21,,,
1732897925.146656,0,0,0,0,0,21,,,
1732897925.19926,0,0,0,0,0,21,,,
1732897925.251654,0,0,0,0,0,21,,,
1732897925.303105,0,0,0,0,0,21,,,
1732897925.3549051,0,0,0,0,0,21,,,
1732897925.407358,0,0,0,0,0,21,,,
1732897925.459876,0,0,0,0,0,21,,,
1732897925.512269,0,0,0,0,0,21,,,
1732897925.564862,0,0,0,0,0,21,,,
1732897925.6174579,0,0,0,0,0,21,,,
1732897925.669974,0,0,0,0,0,21,,,
1732897925.722262,0,0,0,0,0,21,,,
1732897925.7748601,0,0,0,0,0,21,,,
1732897925.827399,0,0,0,0,0,21,,,
1732897925.8800142,0,0,0,0,0,21,,,
1732897925.932595,0,0,0,0,0,21,,,
1732897925.9850109,0,0,0,0,0,21,,,
1732897926.037417,0,0,0,0,0,21,,,
1732897926.08902,0,0,0,0,0,21,,,
1732897926.14163,0,0,0,0,0,21,,,
1732897926.194176,0,0,0,0,0,21,,,
1732897926.246444,0,0,0,0,0,21,,,
1732897926.298296,0,0,0,0,0,21,,,
1732897926.350702,0,0,0,0,0,21,,,
1732897926.403305,0,0,0,0,0,21,,,
1732897926.45486,0,0,0,0,0,21,,,
1732897926.507216,0,0,0,0,0,21,,,
1732897926.5598989,0,0,0,0,0,21,,,
1732897926.6124532,0,0,0,0,0,21,,,
1732897926.665032,0,0,0,0,0,21,,,
1732897926.7166011,0,0,0,0,0,21,,,
1732897926.769003,0,0,0,0,0,21,,,
1732897926.821552,0,0,0,0,0,21,,,
1732897926.873984,0,0,0,0,0,21,,,
1732897926.926361,0,0,0,0,0,21,,,
1732897926.9789948,0,0,0,0,0,21,,,
1732897927.031662,0,0,0,0,0,21,,,
1732897927.084289,0,0,0,0,0,21,,,
1732897927.136811,0,0,0,0,0,21,,,
1732897927.188739,0,0,0,0,0,21,,,
1732897927.2406259,0,0,0,0,0,21,,,
1732897927.292597,0,0,0,0,0,21,,,
1732897927.344652,0,0,0,0,0,21,,,
1732897927.396799,0,0,0,0,0,21,,,
1732897927.448937,0,0,0,0,0,21,,,
1732897927.500554,0,0,0,0,0,21,,,
1732897927.552777,0,0,0,0,0,21,,,
1732897927.604407,0,0,0,0,0,21,,,
1732897927.6565042,0,0,0,0,0,21,,,
1732897927.7085671,0,0,0,0,0,21,,,
1732897927.7607942,0,0,0,0,0,21,,,
1732897927.813077,0,0,0,0,0,21,,,
1732897927.865647,0,0,0,0,0,21,,,
1732897927.9179451,0,0,0,0,0,21,,,
1732897927.969901,0,0,0,0,0,21,,,
1732897928.021534,0,0,0,0,0,21,,,
1732897928.073962,0,0,0,0,0,21,,,
1732897928.126278,0,0,0,0,0,21,,,
1732897928.1787982,0,0,0,0,0,21,,,
1732897928.230997,0,0,0,0,0,21,,,
1732897928.282746,0,0,0,0,0,21,,,
1732897928.334527,0,0,0,0,0,21,,,
1732897928.386587,0,0,0,0,0,21,,,
1732897928.4388218,0,0,0,0,0,21,,,
1732897928.491122,0,0,0,0,0,21,,,
1732897928.5432692,0,0,0,0,0,21,,,
1732897928.5958369,0,0,0,0,0,21,,,
1732897928.648434,0,0,0,0,0,21,,,
1732897928.701122,0,0,0,0,0,21,,,
1732897928.7536929,0,0,0,0,0,21,,,
1732897928.806527,0,0,0,0,0,21,,,
1732897928.858998,0,0,0,0,0,21,,,
1732897928.911191,0,0,0,0,0,21,,,
1732897928.963615,0,0,0,0,0,21,,,
1732897929.016022,0,0,0,0,0,21,,,
1732897929.068567,0,0,0,0,0,21,,,
1732897929.120961,0,0,0,0,0,21,,,
1732897929.173366,0,0,0,0,0,21,,,
1732897929.225625,0,0,0,0,0,21,,,
1732897929.278045,0,0,0,0,0,21,,,
1732897929.3298361,0,0,0,0,0,21,,,
1732897929.38214,0,0,0,0,0,21,,,
1732897929.434319,0,0,0,0,0,21,,,
1732897929.486612,0,0,0,0,0,21,,,
1732897929.5388732,0,0,0,0,0,21,,,
1732897929.5913,0,0,0,0,0,21,,,
1732897929.643647,0,0,0,0,0,21,,,
1732897929.696241,0,0,0,0,0,21,,,
1732897929.748812,0,0,0,0,0,21,,,
1732897929.801472,0,0,0,0,0,21,,,
1732897929.853934,0,0,0,0,0,21,,,
1732897929.906623,0,0,0,0,0,21,,,
1732897929.9590552,0,0,0,0,0,21,,,
1732897930.011379,0,0,0,0,0,21,,,
1732897930.063803,0,0,0,0,0,21,,,
1732897930.115525,0,0,0,0,0,21,,,
1732897930.1689658,0,0,0,0,0,21,,,
1732897930.221285,0,0,0,0,0,21,,,
1732897930.2737129,0,0,0,0,0,21,,,
1732897930.32589,0,0,0,0,0,21,,,
1732897930.378429,0,0,0,0,0,21,,,
1732897930.430604,0,0,0,0,0,21,,,
1732897930.483093,0,0,0,0,0,21,,,
1732897930.535541,0,0,0,0,0,21,,,
1732897930.588171,0,0,0,0,0,21,,,
1732897930.640664,0,0,0,0,0,21,,,
1732897930.692223,0,0,0,0,0,21,,,
1732897930.7445812,0,0,0,0,0,21,,,
1732897930.797054,0,0,0,0,0,21,,,
1732897930.849544,0,0,0,0,0,21,,,
1732897930.9019,0,0,0,0,0,21,,,
1732897930.954389,0,0,0,0,0,21,,,
1732897931.0070488,0,0,0,0,0,21,,,
1732897931.0596879,0,0,0,0,0,21,,,
1732897931.112135,0,0,0,0,0,21,,,
1732897931.164581,0,0,0,0,0,21,,,
1732897931.21705,0,0,0,0,0,21,,,
1732897931.269418,0,0,0,0,0,21,,,
1732897931.321307,0,0,0,0,0,21,,,
1732897931.373777,0,0,0,0,0,21,,,
1732897931.426302,0,0,0,0,0,21,,,
1732897931.478587,0,0,0,0,0,21,,,
1732897931.530834,0,0,0,0,0,21,,,
1732897931.583345,0,0,0,0,0,21,,,
1732897931.635304,0,0,0,0,0,21,,,
1732897931.68792,0,0,0,0,0,21,,,
1732897931.740169,0,0,0,0,0,21,,,
1732897931.792643,0,0,0,0,0,21,,,
1732897931.845315,0,0,0,0,0,21,,,
1732897931.897855,0,0,0,0,0,21,,,
1732897931.950239,0,0,0,0,0,21,,,
1732897932.002593,0,0,0,0,0,21,,,
1732897932.054603,0,0,0,0,0,21,,,
1732897932.1072938,0,0,0,0,0,21,,,
1732897932.1598668,0,0,0,0,0,21,,,
1732897932.212193,0,0,0,0,0,21,,,
1732897932.2648692,0,0,0,0,0,21,,,
1732897932.3173811,0,0,0,0,0,21,,,
1732897932.370063,0,0,0,0,0,21,,,
1732897932.422681,0,0,0,0,0,21,,,
1732897932.475019,0,0,0,0,0,21,,,
1732897932.526446,0,0,0,0,0,21,,,
1732897932.5791261,0,0,0,0,0,21,,,
1732897932.631239,0,0,0,0,0,21,,,
1732897932.6836522,0,0,0,0,0,21,,,
1732897932.736081,0,0,0,0,0,21,,,
1732897932.788673,0,0,0,0,0,21,,,
1732897932.841294,0,0,0,0,0,21,,,
1732897932.893858,0,0,0,0,0,21,,,
1732897932.9461372,0,0,0,0,0,21,,,
1732897932.9987998,0,0,0,0,0,21,,,
1732897933.0515032,0,0,0,0,0,21,,,
1732897933.104088,0,0,0,0,0,21,,,
1732897933.15655,0,0,0,0,0,21,,,
1732897933.208462,0,0,0,0,0,21,,,
1732897933.260687,0,0,0,0,0,21,,,
1732897933.3132422,0,0,0,0,0,21,,,
1732897933.365833,0,0,0,0,0,21,,,
1732897933.418253,0,0,0,0,0,21,,,
1732897933.4706628,0,0,0,0,0,21,,,
1732897933.523284,0,0,0,0,0,21,,,
1732897933.576024,0,0,0,0,0,21,,,
1732897933.6283891,0,0,0,0,0,21,,,
1732897933.6809971,0,0,0,0,0,21,,,
1732897933.732686,0,0,0,0,0,21,,,
1732897933.78509,0,0,0,0,0,21,,,
1732897933.836242,0,0,0,0,0,21,,,
1732897933.8889759,0,0,0,0,0,21,,,
1732897933.9415228,0,0,0,0,0,21,,,
1732897933.994184,0,0,0,0,0,21,,,
1732897934.04672,0,0,0,0,0,21,,,
1732897934.0991218,0,0,0,0,0,21,,,
1732897934.1513238,0,0,0,0,0,21,,,
1732897934.203819,0,0,0,0,0,21,,,
1732897934.256408,0,0,0,0,0,21,,,
1732897934.308136,0,0,0,0,0,21,,,
1732897934.3603551,0,0,0,0,0,21,,,
1732897934.412952,0,0,0,0,0,21,,,
1732897934.4651022,0,0,0,0,0,21,,,
1732897934.517628,0,0,0,0,0,21,,,
1732897934.570387,0,0,0,0,0,21,,,
1732897934.623206,0,0,0,0,0,21,,,
1732897934.67545,0,0,0,0,0,21,,,
1732897934.728151,0,0,0,0,0,21,,,
1732897934.7807438,0,0,0,0,0,21,,,
1732897934.833102,0,0,0,0,0,21,,,
1732897934.885845,0,0,0,0,0,21,,,
1732897934.9384692,0,0,0,0,0,21,,,
1732897934.9911869,0,0,0,0,0,21,,,
1732897935.043562,0,0,0,0,0,21,,,
1732897935.096135,0,0,0,0,0,21,,,
1732897935.148451,0,0,0,0,0,21,,,
1732897935.2009091,0,0,0,0,0,21,,,
1732897935.253381,0,0,0,0,0,21,,,
1732897935.3058949,0,0,0,0,0,21,,,
1732897935.3582919,0,0,0,0,0,21,,,
1732897935.410984,0,0,0,0,0,21,,,
1732897935.4634829,0,0,0,0,0,21,,,
1732897935.515939,0,0,0,0,0,21,,,
1732897935.5685592,0,0,0,0,0,21,,,
1732897935.621158,0,0,0,0,0,21,,,
1732897935.67346,0,0,0,0,0,21,,,
1732897935.726178,0,0,0,0,0,21,,,
1732897935.7788632,0,0,0,0,0,21,,,
1732897935.831486,0,0,0,0,0,21,,,
1732897935.884284,0,0,0,0,0,21,,,
1732897935.936785,0,0,0,0,0,21,,,
1732897935.98945,0,0,0,0,0,21,,,
1732897936.041656,0,0,0,0,0,21,,,
1732897936.094294,0,0,0,0,0,21,,,
1732897936.146678,0,0,0,0,0,21,,,
1732897936.1993861,0,0,0,0,0,21,,,
1732897936.251644,0,0,0,0,0,21,,,
1732897936.304357,0,0,0,0,0,21,,,
1732897936.3565629,0,0,0,0,0,21,,,
1732897936.409031,0,0,0,0,0,21,,,
1732897936.460921,0,0,0,0,0,21,,,
1732897936.512416,0,0,0,0,0,21,,,
1732897936.563615,0,0,0,0,0,21,,,
1732897936.615283,0,0,0,0,0,21,,,
1732897936.667491,0,0,0,0,0,21,,,
1732897936.71964,0,0,0,0,0,21,,,
1732897936.7718668,0,0,0,0,0,21,,,
1732897936.8240168,0,0,0,0,0,21,,,
1732897936.8767512,0,0,0,0,0,21,,,
1732897936.9292428,0,0,0,0,0,21,,,
1732897936.9814131,0,0,0,0,0,21,,,
1732897937.033665,0,0,0,0,0,21,,,
1732897937.085888,0,0,0,0,0,21,,,
1732897937.1380758,0,0,0,0,0,21,,,
1732897937.190281,0,0,0,0,0,21,,,
1732897937.2424371,0,0,0,0,0,21,,,
1732897937.294542,0,0,0,0,0,21,,,
1732897937.3467772,0,0,0,0,0,21,,,
1732897937.399025,0,0,0,0,0,21,,,
1732897937.4513228,0,0,0,0,0,21,,,
1732897937.503521,0,0,0,0,0,21,,,
1732897937.5556722,0,0,0,0,0,21,,,
1732897937.608006,0,0,0,0,0,21,,,
1732897937.660297,0,0,0,0,0,21,,,
1732897937.71248,0,0,0,0,0,21,,,
1732897937.7640681,0,0,0,0,0,21,,,
1732897937.816418,0,0,0,0,0,21,,,
1732897937.868705,0,0,0,0,0,21,,,
1732897937.921024,0,0,0,0,0,21,,,
1732897937.973113,0,0,0,0,0,21,,,
1732897938.025292,0,0,0,0,0,21,,,
1732897938.077736,0,0,0,0,0,21,,,
1732897938.130121,0,0,0,0,0,21,,,
1732897938.182288,0,0,0,0,0,21,,,
1732897938.234474,0,0,0,0,0,21,,,
1732897938.286644,0,0,0,0,0,21,,,
1732897938.3388731,0,0,0,0,0,21,,,
1732897938.3911839,0,0,0,0,0,21,,,
1732897938.443445,0,0,0,0,0,21,,,
1732897938.495611,0,0,0,0,0,21,,,
1732897938.547818,0,0,0,0,0,21,,,
1732897938.600124,0,0,0,0,0,21,,,
1732897938.6523871,0,0,0,0,0,21,,,
1732897938.70463,0,0,0,0,0,21,,,
1732897938.7568798,0,0,0,0,0,21,,,
1732897938.808494,0,0,0,0,0,21,,,
1732897938.8607218,0,0,0,0,0,21,,,
1732897938.912215,0,0,0,0,0,21,,,
1732897938.9643378,0,0,0,0,0,21,,,
1732897939.016605,0,0,0,0,0,21,,,
1732897939.0688388,0,0,0,0,0,21,,,
1732897939.121116,0,0,0,0,0,21,,,
1732897939.1727302,0,0,0,0,0,21,,,
1732897939.225009,0,0,0,0,0,21,,,
1732897939.2767549,0,0,0,0,0,21,,,
1732897939.328902,0,0,0,0,0,21,,,
1732897939.380799,0,0,0,0,0,21,,,
1732897939.4327412,0,0,0,0,0,21,,,
1732897939.48468,0,0,0,0,0,21,,,
1732897939.5362828,0,0,0,0,0,21,,,
1732897939.588448,0,0,0,0,0,21,,,
1732897939.640577,0,0,0,0,0,21,,,
1732897939.6917682,0,0,0,0,0,21,,,
1732897939.7440681,0,0,0,0,0,21,,,
1732897939.796824,0,0,0,0,0,21,,,
1732897939.849355,0,0,0,0,0,21,,,
1732897939.9017558,0,0,0,0,0,21,,,
1732897939.9541361,0,0,0,0,0,21,,,
1732897940.0062249,0,0,0,0,0,21,,,
1732897940.0582678,0,0,0,0,0,21,,,
1732897940.1102679,0,0,0,0,0,21,,,
1732897940.161678,0,0,0,0,0,21,,,
1732897940.212843,0,0,0,0,0,21,,,
1732897940.26383,0,0,0,0,0,21,,,
1732897940.315428,0,0,0,0,0,21,,,
1732897940.3669848,0,0,0,0,0,21,,,
1732897940.418696,0,0,0,0,0,21,,,
1732897940.469381,0,0,0,0,0,21,,,
1732897940.521111,0,0,0,0,0,21,,,
1732897940.5729878,0,0,0,0,0,21,,,
1732897940.624984,0,0,0,0,0,21,,,
1732897940.677187,0,0,0,0,0,21,,,
1732897940.729064,0,0,0,0,0,21,,,
1732897940.780981,0,0,0,0,0,21,,,
1732897940.8328152,0,0,0,0,0,21,,,
1732897940.885343,0,0,0,0,0,21,,,
1732897940.937431,0,0,0,0,0,21,,,
1732897940.989564,0,0,0,0,0,21,,,
1732897941.0416,0,0,0,0,0,21,,,
1732897941.09252,0,0,0,0,0,21,,,
1732897941.143934,0,0,0,0,0,21,,,
1732897941.196051,0,0,0,0,0,21,,,
1732897941.248686,0,0,0,0,0,21,,,
1732897941.3010619,0,0,0,0,0,21,,,
1732897941.352349,0,0,0,0,0,21,,,
1732897941.404632,0,0,0,0,0,21,,,
1732897941.4572039,0,0,0,0,0,21,,,
1732897941.509731,0,0,0,0,0,21,,,
1732897941.5622861,0,0,0,0,0,21,,,
1732897941.615108,0,0,0,0,0,21,,,
1732897941.667555,0,0,0,0,0,21,,,
1732897941.7199202,0,0,0,0,0,21,,,
1732897941.7724779,0,0,0,0,0,21,,,
1732897941.825355,0,0,0,0,0,21,,,
1732897941.878072,0,0,0,0,0,21,,,
1732897941.930698,0,0,0,0,0,21,,,
1732897941.9819388,0,0,0,0,0,21,,,
1732897942.034734,0,0,0,0,0,21,,,
1732897942.087275,0,0,0,0,0,21,,,
1732897942.139801,0,0,0,0,0,21,,,
1732897942.192128,0,0,0,0,0,21,,,
1732897942.2473369,0,0,0,0,0,21,,,
1732897942.299999,0,0,0,0,0,21,,,
1732897942.352268,0,0,0,0,0,21,,,
1732897942.4047391,0,0,0,0,0,21,,,
1732897942.4573388,0,0,0,0,0,21,,,
1732897942.5098329,0,0,0,0,0,21,,,
1732897942.562182,0,0,0,0,0,21,,,
1732897942.6148841,0,0,0,0,0,21,,,
1732897942.667263,0,0,0,0,0,21,,,
1732897942.719685,0,0,0,0,0,21,,,
1732897942.7721221,0,0,0,0,0,21,,,
1732897942.8248918,0,0,0,0,0,21,,,
1732897942.877346,0,0,0,0,0,21,,,
1732897942.9296901,0,0,0,0,0,21,,,
1732897942.9821749,0,0,0,0,0,21,,,
1732897943.034847,0,0,0,0,0,21,,,
1732897943.0873952,0,0,0,0,0,21,,,
1732897943.1400378,0,0,0,0,0,21,,,
1732897943.1914291,0,0,0,0,0,21,,,
1732897943.2441971,0,0,0,0,0,21,,,
1732897943.296756,0,0,0,0,0,21,,,
1732897943.349389,0,0,0,0,0,21,,,
1732897943.401901,0,0,0,0,0,21,,,
1732897943.454123,0,0,0,0,0,21,,,
1732897943.506612,0,0,0,0,0,21,,,
1732897943.558678,0,0,0,0,0,21,,,
1732897943.610532,0,0,0,0,0,21,,,
1732897943.663305,0,0,0,0,0,21,,,
1732897943.715988,0,0,0,0,0,21,,,
1732897943.768318,0,0,0,0,0,21,,,
1732897943.8210392,0,0,0,0,0,21,,,
1732897943.873641,0,0,0,0,0,21,,,
1732897943.9264052,0,0,0,0,0,21,,,
1732897943.978896,0,0,0,0,0,21,,,
1732897944.031554,0,0,0,0,0,21,,,
1732897944.0838652,0,0,0,0,0,21,,,
1732897944.1364439,0,0,0,0,0,21,,,
1732897944.189128,0,0,0,0,0,21,,,
1732897944.241753,0,0,0,0,0,21,,,
1732897944.294205,0,0,0,0,0,21,,,
1732897944.346943,0,0,0,0,0,21,,,
1732897944.398682,0,0,0,0,0,21,,,
1732897944.451401,0,0,0,0,0,21,,,
1732897944.5039701,0,0,0,0,0,21,,,
1732897944.555928,0,0,0,0,0,21,,,
1732897944.608534,0,0,0,0,0,21,,,
1732897944.660933,0,0,0,0,0,21,,,
1732897944.713433,0,0,0,0,0,21,,,
1732897944.765919,0,0,0,0,0,21,,,
1732897944.818654,0,0,0,0,0,21,,,
1732897944.871352,0,0,0,0,0,21,,,
1732897944.923275,0,0,0,0,0,21,,,
1732897944.9758809,0,0,0,0,0,21,,,
1732897945.02828,0,0,0,0,0,21,,,
1732897945.08097,0,0,0,0,0,21,,,
1732897945.133675,0,0,0,0,0,21,,,
1732897945.1862662,0,0,0,0,0,21,,,
1732897945.2387872,0,0,0,0,0,21,,,
1732897945.291224,0,0,0,0,0,21,,,
1732897945.343766,0,0,0,0,0,21,,,
1732897945.396443,0,0,0,0,0,21,,,
1732897945.449183,0,0,0,0,0,21,,,
1732897945.501332,0,0,0,0,0,21,,,
1732897945.553746,0,0,0,0,0,21,,,
1732897945.605411,0,0,0,0,0,21,,,
1732897945.658019,0,0,0,0,0,21,,,
1732897945.7103748,0,0,0,0,0,21,,,
1732897945.762557,0,0,0,0,0,21,,,
1732897945.815358,0,0,0,0,0,21,,,
1732897945.868036,0,0,0,0,0,21,,,
1732897945.9207602,0,0,0,0,0,21,,,
1732897945.97339,0,0,0,0,0,21,,,
1732897946.0258172,0,0,0,0,0,21,,,
1732897946.078249,0,0,0,0,0,21,,,
1732897946.13066,0,0,0,0,0,21,,,
1732897946.1832378,0,0,0,0,0,21,,,
1732897946.235837,0,0,0,0,0,21,,,
1732897946.287325,0,0,0,0,0,21,,,
1732897946.339797,0,0,0,0,0,21,,,
1732897946.392666,0,0,0,0,0,21,,,
1732897946.445413,0,0,0,0,0,21,,,
1732897946.498176,0,0,0,0,0,21,,,
1732897946.5509021,0,0,0,0,0,21,,,
1732897946.603411,0,0,0,0,0,21,,,
1732897946.6561449,0,0,0,0,0,21,,,
1732897946.708714,0,0,0,0,0,21,,,
1732897946.761292,0,0,0,0,0,21,,,
1732897946.813215,0,0,0,0,0,21,,,
1732897946.8658261,0,0,0,0,0,21,,,
1732897946.9185479,0,0,0,0,0,21,,,
1732897946.971106,0,0,0,0,0,21,,,
1732897947.023772,0,0,0,0,0,21,,,
1732897947.076086,0,0,0,0,0,21,,,
1732897947.128347,0,0,0,0,0,21,,,
1732897947.180898,0,0,0,0,0,21,,,
1732897947.233535,0,0,0,0,0,21,,,
1732897947.2859771,0,0,0,0,0,21,,,
1732897947.338359,0,0,0,0,0,21,,,
1732897947.391147,0,0,0,0,0,21,,,
1732897947.443578,0,0,0,0,0,21,,,
1732897947.495926,0,0,0,0,0,21,,,
1732897947.548558,0,0,0,0,0,21,,,
1732897947.60116,0,0,0,0,0,21,,,
1732897947.653749,0,0,0,0,0,21,,,
1732897947.705903,0,0,0,0,0,21,,,
1732897947.758336,0,0,0,0,0,21,,,
1732897947.8107772,0,0,0,0,0,21,,,
1732897947.8634381,0,0,0,0,0,21,,,
1732897947.916167,0,0,0,0,0,21,,,
1732897947.9689229,0,0,0,0,0,21,,,
1732897948.0210612,0,0,0,0,0,21,,,
1732897948.073663,0,0,0,0,0,21,,,
1732897948.1260219,0,0,0,0,0,21,,,
1732897948.178367,0,0,0,0,0,21,,,
1732897948.2306821,0,0,0,0,0,21,,,
1732897948.283058,0,0,0,0,0,21,,,
1732897948.335066,0,0,0,0,0,21,,,
1732897948.387319,0,0,0,0,0,21,,,
1732897948.4395,0,0,0,0,0,21,,,
1732897948.491519,0,0,0,0,0,21,,,
1732897948.54455,0,0,0,0,0,21,,,
1732897948.597065,0,0,0,0,0,21,,,
1732897948.649697,0,0,0,0,0,21,,,
1732897948.7020018,0,0,0,0,0,21,,,
1732897948.753838,0,0,0,0,0,21,,,
1732897948.806179,0,0,0,0,0,21,,,
1732897948.858075,0,0,0,0,0,21,,,
1732897948.910486,0,0,0,0,0,21,,,
1732897948.9623868,0,0,0,0,0,21,,,
1732897949.014792,0,0,0,0,0,21,,,
1732897949.066942,0,0,0,0,0,21,,,
1732897949.119209,0,0,0,0,0,21,,,
1732897949.171736,0,0,0,0,0,21,,,
1732897949.223545,0,0,0,0,0,21,,,
1732897949.27501,0,0,0,0,0,21,,,
1732897949.327617,0,0,0,0,0,21,,,
1732897949.380092,0,0,0,0,0,21,,,
1732897949.4320278,0,0,0,0,0,21,,,
1732897949.484333,0,0,0,0,0,21,,,
1732897949.536754,0,0,0,0,0,21,,,
1732897949.589408,0,0,0,0,0,21,,,
1732897949.641951,0,0,0,0,0,21,,,
1732897949.694295,0,0,0,0,0,21,,,
1732897949.746759,0,0,0,0,0,21,,,
1732897949.7989829,0,0,0,0,0,21,,,
1732897949.851678,0,0,0,0,0,21,,,
1732897949.904124,0,0,0,0,0,21,,,
1732897949.956233,0,0,0,0,0,21,,,
1732897950.008506,0,0,0,0,0,21,,,
1732897950.0610602,0,0,0,0,0,21,,,
1732897950.1134138,0,0,0,0,0,21,,,
1732897950.166005,0,0,0,0,0,21,,,
1732897950.218418,0,0,0,0,0,21,,,
1732897950.270138,0,0,0,0,0,21,,,
1732897950.322849,0,0,0,0,0,21,,,
1732897950.374686,0,0,0,0,0,21,,,
1732897950.427121,0,0,0,0,0,21,,,
1732897950.479819,0,0,0,0,0,21,,,
1732897950.532269,0,0,0,0,0,21,,,
1732897950.584844,0,0,0,0,0,21,,,
1732897950.636941,0,0,0,0,0,21,,,
1732897950.689179,0,0,0,0,0,21,,,
1732897950.741298,0,0,0,0,0,21,,,
1732897950.793442,0,0,0,0,0,21,,,
1732897950.845712,0,0,0,0,0,21,,,
1732897950.898422,0,0,0,0,0,21,,,
1732897950.9509602,0,0,0,0,0,21,,,
1732897951.003381,0,0,0,0,0,21,,,
